Height distribution             
z       ρ           
[V]     [V<sup>-1</sup>]         
-0.59706688  0.22431925            
-0.59622305  0            
-0.59537923  0.22431925            
-0.5945354  1.1215963            
-0.59369158  0.67295775            
-0.59284775  2.2431925            
-0.59200392  2.9161503            
-0.5911601  0.67295775            
-0.59031627  2.0188733            
-0.58947245  2.691831            
-0.58862862  3.8134273            
-0.58778479  3.1404695            
-0.58694097  2.9161503            
-0.58609714  3.8134273            
-0.58525332  6.9538968            
-0.58440949  8.7484508            
-0.58356567  11.215963            
-0.58272184  10.094366            
-0.58187801  17.94554            
-0.58103419  20.188733            
-0.58019036  21.08601            
-0.57934654  27.591268            
-0.57850271  31.180376            
-0.57765888  33.199249            
-0.57681506  32.97493            
-0.57597123  34.769484            
-0.57512741  40.601784            
-0.57428358  47.331362            
-0.57343975  44.86385            
-0.57259593  46.658404            
-0.5717521  48.901597            
-0.57090828  56.079813            
-0.57006445  56.079813            
-0.56922062  48.228639            
-0.5683768  46.882723            
-0.56753297  43.742254            
-0.56668915  42.172019            
-0.56584532  41.499061            
-0.5650015  37.461315            
-0.56415767  36.788357            
-0.56331384  34.096526            
-0.56247002  29.385822            
-0.56162619  28.264226            
-0.56078237  25.796714            
-0.55993854  25.123756            
-0.55909471  17.721221            
-0.55825089  20.86169            
-0.55740706  19.740094            
-0.55656324  17.272582            
-0.55571941  12.561878            
-0.55487558  7.8511738            
-0.55403176  8.7484508            
-0.55318793  6.0566198            
-0.55234411  5.8323005            
-0.55150028  2.9161503            
-0.55065646  1.3459155            
-0.54981263  0.67295775            
-0.5489688  0.4486385            
-0.54812498  0.4486385            
-0.54728115  0            
-0.54643733  0.22431925            
