Height distribution             
z       ρ           
[V]     [V<sup>-1</sup>]         
-0.38899183  0.56220194            
-0.38832339  0.56220194            
-0.38765495  1.4992052            
-0.38698651  2.4362084            
-0.38631807  1.6866058            
-0.38564963  2.9984103            
-0.38498119  3.5606123            
-0.38431275  3.7480129            
-0.38364431  4.3102149            
-0.38297587  4.6850162            
-0.38230743  7.6834265            
-0.38163899  10.494436            
-0.38097055  9.557433            
-0.38030211  11.244039            
-0.37963367  14.242449            
-0.37896522  17.990462            
-0.37829678  19.302267            
-0.37762834  25.673889            
-0.3769599  29.234501            
-0.37629146  34.66912            
-0.37562302  36.543126            
-0.37495458  36.543126            
-0.37428614  41.040742            
-0.3736177  46.47536            
-0.37294926  45.913158            
-0.37228082  59.780806            
-0.37161238  55.09579            
-0.37094394  64.653223            
-0.3702755  64.465822            
-0.36960706  68.213835            
-0.36893862  68.963438            
-0.36827018  74.398057            
-0.36760174  62.779217            
-0.36693329  61.654813            
-0.36626485  63.528819            
-0.36559641  51.160377            
-0.36492797  45.163556            
-0.36425953  43.289549            
-0.36359109  35.606123            
-0.36292265  34.294318            
-0.36225421  30.546305            
-0.36158577  29.0471            
-0.36091733  23.987283            
-0.36024889  24.924286            
-0.35958045  21.738475            
-0.35891201  14.992052            
-0.35824357  19.677068            
-0.35757513  12.743244            
-0.35690669  9.7448336            
-0.35623825  8.0582278            
-0.35556981  5.9968207            
-0.35490136  6.9338239            
-0.35423292  5.0598175            
-0.35356448  4.3102149            
-0.35289604  1.6866058            
-0.3522276  2.8110097            
-0.35155916  2.8110097            
-0.35089072  0.37480129            
-0.35022228  0.74960259            
-0.34955384  0.37480129            
-0.3488854  1.1244039            
-0.34821696  0.93700323            
-0.34754852  0.18740065            
-0.34688008  0            
-0.34621164  0.37480129            
-0.3455432  0.18740065            
-0.34487476  0.18740065            
-0.34420632  0            
-0.34353788  0.18740065            
-0.34286944  0.56220194            
