Height distribution             
z       ρ           
[V]     [V<sup>-1</sup>]         
-1.0069001  0.085880598            
-1.0064361  0.1717612            
-1.0059721  0.34352239            
-1.0055081  0.68704478            
-1.0050441  0.25764179            
-1.0045802  0.42940299            
-1.0041162  1.1164478            
-1.0036522  0.42940299            
-1.0031882  0.94468658            
-1.0027242  2.0611344            
-1.0022603  3.1775821            
-1.0017963  3.0058209            
-1.0013323  4.1222687            
-1.0008683  4.0363881            
-1.0004043  4.7234329            
-0.99994035  5.4104777            
-0.99947637  7.6433732            
-0.99901239  7.471612            
-0.99854841  9.2751046            
-0.99808443  11.42212            
-0.99762045  12.280926            
-0.99715647  14.170299            
-0.99669248  13.655015            
-0.9962285  17.777284            
-0.99576452  18.72197            
-0.99530054  22.844239            
-0.99483656  24.905373            
-0.99437258  26.107702            
-0.9939086  29.285284            
-0.99344462  32.119344            
-0.99298063  33.836956            
-0.99251665  39.848597            
-0.99205267  41.050926            
-0.99158869  43.02618            
-0.99112471  47.835493            
-0.99066073  51.871881            
-0.99019675  50.755433            
-0.98973277  50.927195            
-0.98926878  55.478866            
-0.9888048  56.08003            
-0.98834082  59.687016            
-0.98787684  62.091672            
-0.98741286  59.687016            
-0.98694888  63.895165            
-0.9864849  65.870419            
-0.98602092  66.213941            
-0.98555693  66.385702            
-0.98509295  60.37406            
-0.98462897  63.551642            
-0.98416499  60.202299            
-0.98370101  62.349314            
-0.98323703  56.595314            
-0.98277305  57.368239            
-0.98230907  52.129523            
-0.98184508  53.07421            
-0.9813811  47.320209            
-0.98091712  46.804926            
-0.98045314  41.136806            
-0.97998916  40.106239            
-0.97952518  37.615702            
-0.9790612  33.751075            
-0.97859722  30.745254            
-0.97813323  25.764179            
-0.97766925  26.708866            
-0.97720527  22.243075            
-0.97674129  19.924299            
-0.97627731  18.034926            
-0.97581333  16.317314            
-0.97534935  12.538567            
-0.97488537  12.538567            
-0.97442138  9.8762688            
-0.9739574  8.330418            
-0.97349342  8.330418            
-0.97302944  6.612806            
-0.97256546  5.2387165            
-0.97210148  5.6681195            
-0.9716375  2.9199403            
-0.97117352  3.5211045            
-0.97070953  3.2634627            
-0.97024555  2.4905373            
-0.96978157  2.0611344            
-0.96931759  1.9752538            
-0.96885361  1.4599702            
-0.96838963  0.85880598            
-0.96792565  0.68704478            
-0.96746167  0.51528359            
-0.96699768  0.25764179            
-0.9665337  0.25764179            
-0.96606972  0.1717612            
-0.96560574  0            
-0.96514176  0.085880598            
-0.96467778  0.085880598            
-0.9642138  0.085880598            
-0.96374982  0            
-0.96328583  0            
-0.96282185  0            
-0.96235787  0            
-0.96189389  0            
-0.96142991  0            
-0.96096593  0            
-0.96050195  0            
-0.96003797  0.085880598            
