Height distribution             
z       ρ           
[V]     [V<sup>-1</sup>]         
-1.0053968  0.14967856            
-1.0047727  0.14967856            
-1.0041486  0.44903569            
-1.0035245  0.29935713            
-1.0029004  0.59871426            
-1.0022763  0            
-1.0016522  0.89807139            
-1.0010281  2.0954999            
-1.000404  1.1974285            
-0.99977995  2.0954999            
-0.99915585  2.394857            
-0.99853175  4.0413212            
-0.99790765  4.3406784            
-0.99728355  7.3342496            
-0.99665945  10.178142            
-0.99603535  9.1303924            
-0.99541125  12.123964            
-0.99478715  15.566571            
-0.99416305  16.913678            
-0.99353896  19.158856            
-0.99291486  24.846642            
-0.99229076  32.629927            
-0.99166666  36.072534            
-0.99104256  39.215784            
-0.99041846  48.346176            
-0.98979436  45.502284            
-0.98917026  51.788783            
-0.98854616  58.973354            
-0.98792206  57.476569            
-0.98729796  64.361783            
-0.98667386  66.606961            
-0.98604976  62.116604            
-0.98542566  66.75664            
-0.98480156  64.511461            
-0.98417747  66.157925            
-0.98355337  70.348925            
-0.98292927  61.068854            
-0.98230517  57.027533            
-0.98168107  54.782354            
-0.98105697  54.932033            
-0.98043287  55.23139            
-0.97980877  50.291998            
-0.97918467  42.508712            
-0.97856057  37.120284            
-0.97793647  31.881534            
-0.97731237  30.23507            
-0.97668827  26.642784            
-0.97606417  22.90082            
-0.97544007  19.75757            
-0.97481598  16.763999            
-0.97419188  14.369142            
-0.97356778  13.022035            
-0.97294368  10.178142            
-0.97231958  7.6336068            
-0.97169548  8.0826425            
-0.97107138  4.9393926            
-0.97044728  4.7897141            
-0.96982318  3.1432498            
-0.96919908  2.0954999            
-0.96857498  2.2451785            
-0.96795088  1.4967856            
-0.96732678  0.59871426            
-0.96670268  0.74839282            
-0.96607858  0.29935713            
-0.96545449  0.44903569            
-0.96483039  0.44903569            
-0.96420629  0.29935713            
-0.96358219  0.59871426            
-0.96295809  0.29935713            
-0.96233399  0.14967856            
-0.96170989  0.14967856            
-0.96108579  0.14967856            
-0.96046169  0            
-0.95983759  0            
-0.95921349  0            
-0.95858939  0            
-0.95796529  0.14967856            
