Height distribution             
z       ρ           
[V]     [V<sup>-1</sup>]         
-0.67860246  1.0435872            
-0.67805832  0.34786241            
-0.67751417  0.34786241            
-0.67697003  0.69572482            
-0.67642589  0.69572482            
-0.67588175  2.0871745            
-0.67533761  2.4350369            
-0.67479347  1.3914496            
-0.67424932  5.2179361            
-0.67370518  8.0008354            
-0.67316104  8.0008354            
-0.6726169  9.7401474            
-0.67207276  13.914496            
-0.67152862  15.305946            
-0.67098448  21.915332            
-0.67044033  25.046093            
-0.66989619  34.786241            
-0.66935205  43.482801            
-0.66880791  42.091351            
-0.66826377  51.135774            
-0.66771963  51.483636            
-0.66717548  55.657985            
-0.66663134  59.484472            
-0.6660872  69.920344            
-0.66554306  91.487813            
-0.66499892  82.443391            
-0.66445478  87.313465            
-0.66391064  79.660492            
-0.66336649  76.877592            
-0.66282235  98.445062            
-0.66227821  75.13828            
-0.66173407  79.312629            
-0.66118993  71.311794            
-0.66064579  66.789582            
-0.66010164  59.832334            
-0.6595575  60.875921            
-0.65901336  59.136609            
-0.65846922  54.266536            
-0.65792508  42.787076            
-0.65738094  35.481966            
-0.6568368  35.829828            
-0.65629265  25.741818            
-0.65574851  20.871745            
-0.65520437  18.088845            
-0.65466023  16.697396            
-0.65411609  11.479459            
-0.65357195  16.349533            
-0.6530278  13.218772            
-0.65248366  8.6965602            
-0.65193952  6.6093858            
-0.65139538  3.1307617            
-0.65085124  5.2179361            
-0.6503071  2.4350369            
-0.64976295  2.4350369            
-0.64921881  1.0435872            
-0.64867467  1.0435872            
-0.64813053  0.69572482            
-0.64758639  0.34786241            
-0.64704225  0.34786241            
-0.64649811  1.739312            
-0.64595396  0.34786241            
