Height distribution             
z       ρ           
[V]     [V<sup>-1</sup>]         
-0.67935348  0.13674668            
-0.67897921  0.27349335            
-0.67860494  0.5469867            
-0.67823068  0.95722673            
-0.67785641  1.6409601            
-0.67748214  0.5469867            
-0.67710788  2.0512001            
-0.67673361  2.1879468            
-0.67635934  2.8716802            
-0.67598508  3.2819202            
-0.67561081  3.2819202            
-0.67523654  4.649387            
-0.67486228  5.469867            
-0.67448801  5.3331204            
-0.67411375  8.6150406            
-0.67373948  8.7517873            
-0.67336521  9.709014            
-0.67299095  11.349974            
-0.67261668  12.990934            
-0.67224241  18.734295            
-0.67186815  19.965015            
-0.67149388  20.238508            
-0.67111961  22.563202            
-0.67074535  27.896322            
-0.67037108  34.049922            
-0.66999681  37.331843            
-0.66962255  43.758936            
-0.66924828  43.21195            
-0.66887402  47.998083            
-0.66849975  55.792644            
-0.66812548  56.476377            
-0.66775122  68.646831            
-0.66737695  69.467311            
-0.66700268  76.578139            
-0.66662842  78.492592            
-0.66625415  80.954032            
-0.66587988  87.654619            
-0.66550562  90.663046            
-0.66513135  91.34678            
-0.66475708  89.295579            
-0.66438282  94.355207            
-0.66400855  94.081713            
-0.66363429  87.517873            
-0.66326002  89.70582            
-0.66288575  83.141979            
-0.66251149  81.364272            
-0.66213722  75.073925            
-0.66176295  70.151045            
-0.66138869  70.834778            
-0.66101442  64.954671            
-0.66064015  68.646831            
-0.66026589  62.082991            
-0.65989162  58.527577            
-0.65951735  47.998083            
-0.65914309  46.767363            
-0.65876882  43.075203            
-0.65839455  35.143896            
-0.65802029  33.502936            
-0.65764602  31.041495            
-0.65727176  23.930668            
-0.65689749  24.340908            
-0.65652322  17.503575            
-0.65614896  18.324055            
-0.65577469  13.674668            
-0.65540042  14.495148            
-0.65502616  13.948161            
-0.65465189  8.2048006            
-0.65427762  8.8885339            
-0.65390336  7.6578139            
-0.65352909  5.469867            
-0.65315482  6.1536004            
-0.65278056  4.649387            
-0.65240629  3.6921603            
-0.65203203  3.0084269            
-0.65165776  2.8716802            
-0.65128349  1.7777068            
-0.65090923  1.7777068            
-0.65053496  1.6409601            
-0.65016069  1.2307201            
-0.64978643  0.68373338            
-0.64941216  0.5469867            
-0.64903789  1.0939734            
-0.64866363  0.41024003            
-0.64828936  0.41024003            
-0.64791509  0.41024003            
-0.64754083  0.13674668            
-0.64716656  0.13674668            
-0.6467923  0.68373338            
-0.64641803  0            
-0.64604376  0            
-0.6456695  0            
-0.64529523  0            
-0.64492096  0.13674668            
-0.6445467  0.27349335            
