z       ρ           
[V]     [V<sup>-1</sup>]         
-1.0622299  0.021941823            
-1.0605589  0.043883647            
-1.0588879  0.021941823            
-1.0572168  0.021941823            
-1.0555458  0.043883647            
-1.0538748  0.043883647            
-1.0522038  0.10970912            
-1.0505328  0.24136006            
-1.0488618  0.13165094            
-1.0471908  0.19747641            
-1.0455198  0.24136006            
-1.0438488  0.63631287            
-1.0421778  0.78990564            
-1.0405068  0.81184746            
-1.0388358  1.1409748            
-1.0371648  1.6895204            
-1.0354937  2.4355424            
-1.0338227  2.984088            
-1.0321517  4.1250628            
-1.0304807  5.0685612            
-1.0288097  5.3976885            
-1.0271387  7.94294            
-1.0254677  8.7547875            
-1.0237967  11.651108            
-1.0221257  12.133828            
-1.0204547  14.042767            
-1.0187837  13.12121            
-1.0171127  15.315393            
-1.0154417  15.907822            
-1.0137706  16.434426            
-1.0120996  17.728993            
-1.0104286  19.242979            
-1.0087576  18.89191            
-1.0070866  20.010943            
-1.0054156  21.129976            
-1.0037446  21.481045            
-1.0020736  21.261627            
-1.0004026  22.336776            
-0.99873158  20.296187            
-0.99706057  19.221037            
-0.99538956  21.129976            
-0.99371856  20.559488            
-0.99204755  20.252303            
-0.99037654  19.001619            
-0.98870553  17.136564            
-0.98703453  16.478309            
-0.98536352  14.020825            
-0.98369251  12.945676            
-0.9820215  10.202948            
-0.98035049  10.378482            
-0.97867949  9.3033331            
-0.97700848  8.3598347            
-0.97533747  7.6357545            
-0.97366646  6.077885            
-0.97199546  6.0998269            
-0.97032445  4.5419574            
-0.96865344  4.0811791            
-0.96698243  4.0592373            
-0.96531143  3.3132153            
-0.96364042  3.0718553            
-0.96196941  2.7427279            
-0.9602984  2.5013679            
-0.95862739  2.2819496            
-0.95695639  2.4136006            
-0.95528538  2.1283569            
-0.95361437  2.2161241            
-0.95194336  1.6895204            
-0.95027236  1.9747641            
-0.94860135  1.7772877            
-0.94693034  1.9308804            
-0.94525933  1.6236949            
-0.94358832  1.4701022            
-0.94191732  1.5798113            
-0.94024631  1.5139858            
-0.9385753  1.0532075            
-0.93690429  0.92155658            
-0.93523329  1.0532075            
-0.93356228  0.81184746            
-0.93189127  0.83378928            
-0.93022026  0.5704874            
-0.92854926  0.74602199            
-0.92687825  0.50466193            
-0.92520724  0.41689464            
-0.92353623  0.48272011            
-0.92186522  0.32912735            
-0.92019422  0.24136006            
-0.91852321  0.24136006            
-0.9168522  0.15359276            
-0.91518119  0.06582547            
-0.91351019  0.043883647            
-0.91183918  0.087767293            
-0.91016817  0.043883647            
-0.90849716  0.043883647            
-0.90682616  0.06582547            
-0.90515515  0            
-0.90348414  0.06582547            
-0.90181313  0            
-0.90014212  0            
-0.89847112  0            
-0.89680011  0.021941823            
-0.8951291  0.021941823            
-0.89345809  0            
-0.89178709  0            
-0.89011608  0            
-0.88844507  0.021941823            
