Height distribution             
z       ρ           
[V]     [V<sup>-1</sup>]         
-0.83754539  0.13027013            
-0.83687503  0.065135067            
-0.83620466  0            
-0.8355343  0            
-0.83486393  0.065135067            
-0.83419357  0.065135067            
-0.8335232  0.3908104            
-0.83285284  0.3908104            
-0.83218247  1.0421611            
-0.8315121  1.0421611            
-0.83084174  1.3678364            
-0.83017137  1.2375663            
-0.82950101  1.4329715            
-0.82883064  0.977026            
-0.82816028  2.5402676            
-0.82748991  2.2145923            
-0.82681955  3.0613481            
-0.82614918  3.7126988            
-0.82547881  4.8199949            
-0.82480845  7.2951275            
-0.82413808  10.226205            
-0.82346772  12.701338            
-0.82279735  13.417824            
-0.82212699  17.260793            
-0.82145662  22.406463            
-0.82078625  27.161323            
-0.82011589  32.762938            
-0.81944552  36.084827            
-0.81877516  40.383741            
-0.81810479  47.613734            
-0.81743443  45.594547            
-0.81676406  50.675082            
-0.8160937  51.977783            
-0.81542333  55.169401            
-0.81475296  60.640747            
-0.8140826  59.14264            
-0.81341223  59.01237            
-0.81274187  54.843726            
-0.8120715  59.598586            
-0.81140114  60.054531            
-0.81073077  56.211562            
-0.8100604  51.847513            
-0.80939004  53.280484            
-0.80871967  45.789952            
-0.80804931  44.552386            
-0.80737894  37.517798            
-0.80670858  32.111588            
-0.80603821  30.939157            
-0.80536785  26.705377            
-0.80469748  24.881595            
-0.80402711  23.578894            
-0.80335675  20.387276            
-0.80268638  17.912143            
-0.80201602  16.869982            
-0.80134565  15.827821            
-0.80067529  13.417824            
-0.80000492  10.551881            
-0.79933455  12.636203            
-0.79866419  11.007826            
-0.79799382  9.3143145            
-0.79732346  7.0345872            
-0.79665309  5.7970209            
-0.79598273  5.4062105            
-0.79531236  5.7318859            
-0.794642  5.2759404            
-0.79397163  5.6016157            
-0.79330126  4.7548599            
-0.7926309  3.7126988            
-0.79196053  3.908104            
-0.79129017  3.1916183            
-0.7906198  3.5172936            
-0.78994944  2.6705377            
-0.78927907  2.6705377            
-0.78860871  2.3448624            
-0.78793834  1.4981065            
-0.78726797  1.1072961            
-0.78659761  1.1072961            
-0.78592724  0.91189093            
-0.78525688  0.7816208            
-0.78458651  0.5862156            
-0.78391615  0.52108053            
-0.78324578  1.3027013            
-0.78257541  1.1724312            
-0.78190505  1.4329715            
-0.78123468  0.977026            
-0.78056432  1.8889169            
-0.77989395  1.8237819            
-0.77922359  2.1494572            
-0.77855322  1.2375663            
-0.77788286  1.2375663            
-0.77721249  1.4329715            
-0.77654212  1.4981065            
-0.77587176  1.0421611            
-0.77520139  0.91189093            
-0.77453103  0.32567533            
-0.77386066  0.52108053            
-0.7731903  0.32567533            
-0.77251993  0.13027013            
-0.77184956  0.26054027            
