Height distribution             
z       ρ           
[V]     [V<sup>-1</sup>]         
-0.83320379  0.28436319            
-0.83274314  0            
-0.83228249  0.18957546            
-0.83182183  0.094787731            
-0.83136118  0.66351411            
-0.83090052  0.66351411            
-0.83043987  0.66351411            
-0.82997922  1.2322405            
-0.82951856  1.9905423            
-0.82905791  2.8436319            
-0.82859726  3.2227828            
-0.8281366  4.7393865            
-0.82767595  6.9195043            
-0.8272153  8.5308958            
-0.82675464  10.237075            
-0.82629399  14.123372            
-0.82583334  13.839009            
-0.82537268  18.104457            
-0.82491203  20.094999            
-0.82445137  24.834385            
-0.82399072  30.521649            
-0.82353007  32.512192            
-0.82306941  34.313158            
-0.82260876  39.621271            
-0.82214811  45.11896            
-0.82168745  44.360658            
-0.8212268  49.763559            
-0.82076615  47.773016            
-0.82030549  52.891554            
-0.81984484  55.924761            
-0.81938418  58.010091            
-0.81892353  57.157002            
-0.81846288  59.71627            
-0.81800222  56.303912            
-0.81754157  62.275539            
-0.81708092  61.043299            
-0.81662026  64.266081            
-0.81615961  62.275539            
-0.81569896  66.446199            
-0.8152383  64.74002            
-0.81477765  66.161836            
-0.814317  65.782685            
-0.81385634  61.232874            
-0.81339569  58.389242            
-0.81293503  60.095421            
-0.81247438  56.967426            
-0.81201373  54.029006            
-0.81155307  47.014714            
-0.81109242  46.161625            
-0.81063177  42.275328            
-0.81017111  35.734974            
-0.80971046  37.15679            
-0.80924981  30.995588            
-0.80878915  31.374739            
-0.8083285  27.772805            
-0.80786784  26.350989            
-0.80740719  24.076084            
-0.80694654  21.232452            
-0.80648588  21.801178            
-0.80602523  19.431485            
-0.80556458  16.682641            
-0.80510392  13.839009            
-0.80464327  11.658891            
-0.80418262  11.658891            
-0.80372196  10.142287            
-0.80326131  10.616226            
-0.80280066  10.805801            
-0.80234  7.2986553            
-0.80187935  6.4455657            
-0.80141869  6.6351411            
-0.80095804  5.971627            
-0.80049739  5.8768393            
-0.80003673  5.4029006            
-0.79957608  4.928962            
-0.79911543  4.5498111            
-0.79865477  3.7915092            
-0.79819412  2.6540565            
-0.79773347  3.3175706            
-0.79727281  2.7488442            
-0.79681216  1.6113914            
-0.79635151  1.8009669            
-0.79589085  1.042665            
-0.7954302  0.66351411            
-0.79496954  1.1374528            
-0.79450889  1.3270282            
-0.79404824  1.3270282            
-0.79358758  1.1374528            
-0.79312693  0.66351411            
-0.79266628  0.28436319            
-0.79220562  0.56872638            
-0.79174497  0.094787731            
-0.79128432  0.18957546            
-0.79082366  0.18957546            
-0.79036301  0.094787731            
-0.78990235  0.18957546            
-0.7894417  0.18957546            
-0.78898105  0.47393865            
-0.78852039  0.18957546            
-0.78805974  0.28436319            
