Height distribution             
z       ρ           
[V]     [V<sup>-1</sup>]         
-0.38890362  0.30759738            
-0.38844584  0.30759738            
-0.38798807  0.53829541            
-0.38753029  1.1534902            
-0.38707252  1.6148862            
-0.38661474  1.9993829            
-0.38615697  1.8455843            
-0.38569919  2.6145777            
-0.38524142  4.3063633            
-0.38478364  4.7677593            
-0.38432587  6.0750482            
-0.38386809  4.9984574            
-0.38341032  5.3060547            
-0.38295254  7.4592364            
-0.38249477  6.3826456            
-0.38203699  7.4592364            
-0.38157922  6.8440416            
-0.38112144  7.2285383            
-0.38066367  8.8434246            
-0.38020589  10.304512            
-0.37974812  11.6887            
-0.37929034  13.226687            
-0.37883257  15.841265            
-0.37837479  16.764057            
-0.37791702  22.454608            
-0.37745924  21.224219            
-0.37700147  25.530582            
-0.3765437  25.915079            
-0.37608592  29.29865            
-0.37562815  32.067026            
-0.37517037  35.911994            
-0.3747126  35.758195            
-0.37425482  40.98735            
-0.37379705  41.679444            
-0.37333927  42.602237            
-0.3728815  48.292788            
-0.37242372  52.060856            
-0.37196595  53.291245            
-0.37150817  55.213729            
-0.3710504  59.75079            
-0.37059262  62.057771            
-0.37013485  62.672965            
-0.36967707  65.59514            
-0.3692193  65.364442            
-0.36876152  69.517007            
-0.36830375  69.055611            
-0.36784597  68.055919            
-0.3673882  63.057462            
-0.36693042  62.980563            
-0.36647265  63.211261            
-0.36601487  61.288777            
-0.3655571  57.597609            
-0.36509932  58.289703            
-0.36464155  49.753876            
-0.36418377  49.21558            
-0.363726  44.294022            
-0.36326822  39.680062            
-0.36281045  36.142692            
-0.36235267  36.450289            
-0.3618949  35.911994            
-0.36143712  28.914153            
-0.36097935  25.991978            
-0.36052157  26.299576            
-0.3600638  25.684381            
-0.35960602  24.069495            
-0.35914825  23.300501            
-0.35869047  17.763748            
-0.3582327  18.532742            
-0.35777492  15.302969            
-0.35731715  12.611492            
-0.35685937  11.381103            
-0.3564016  9.612418            
-0.35594382  8.9972233            
-0.35548605  7.382337            
-0.35502827  6.1519475            
-0.3545705  5.2291554            
-0.35411272  4.9984574            
-0.35365495  4.3832626            
-0.35319717  3.3835711            
-0.3527394  2.6145777            
-0.35228162  2.230081            
-0.35182385  2.0762823            
-0.35136607  1.1534902            
-0.3509083  1.0765908            
-0.35045052  0.76899344            
-0.34999275  0.84589278            
-0.34953497  0.46139606            
-0.3490772  0.23069803            
-0.34861943  1.0765908            
-0.34816165  0.46139606            
-0.34770388  0.23069803            
-0.3472461  0.15379869            
-0.34678833  0.15379869            
-0.34633055  0.23069803            
-0.34587278  0.15379869            
-0.345415  0.076899344            
-0.34495723  0            
-0.34449945  0            
-0.34404168  0            
-0.3435839  0.076899344            
-0.34312613  0.076899344            
-0.34266835  0.076899344            
-0.34221058  0            
-0.3417528  0.076899344            
-0.34129503  0            
-0.34083725  0.076899344            
