z       ρ           
[V]     [V<sup>-1</sup>]         
-1.0622299  0.013526659            
-1.0608903  0.027053319            
-1.0595506  0.027053319            
-1.058211  0            
-1.0568714  0.027053319            
-1.0555318  0.027053319            
-1.0541922  0.10821327            
-1.0528526  0.094686615            
-1.0515129  0.12173993            
-1.0501733  0.16231991            
-1.0488337  0.18937323            
-1.0474941  0.13526659            
-1.0461545  0.20289989            
-1.0448149  0.4328531            
-1.0434752  0.48695974            
-1.0421356  0.47343308            
-1.040796  0.67633297            
-1.0394564  0.91981283            
-1.0381168  0.82512622            
-1.0367772  1.1632927            
-1.0354375  2.0289989            
-1.0340979  1.4608792            
-1.0327583  2.4347987            
-1.0314187  2.8270718            
-1.0300791  3.1922916            
-1.0287395  3.9227312            
-1.0273998  5.2212905            
-1.0260602  4.7884374            
-1.0247206  6.07347            
-1.023381  7.304396            
-1.0220414  8.1565756            
-1.0207018  8.3865288            
-1.0193621  9.5768748            
-1.0180225  10.483161            
-1.0166829  11.53824            
-1.0153433  12.18752            
-1.0140037  12.660953            
-1.0126641  14.595265            
-1.0113244  15.406865            
-1.0099848  16.407838            
-1.0086452  17.165331            
-1.0073056  17.476444            
-1.005966  18.856163            
-1.0046264  18.977903            
-1.0032867  18.734423            
-1.0019471  19.803029            
-1.0006075  20.601102            
-0.99926789  19.23491            
-0.99792827  19.681289            
-0.99658866  19.410756            
-0.99524904  19.843609            
-0.99390942  19.708343            
-0.99256981  19.180803            
-0.99123019  19.045536            
-0.98989057  19.762449            
-0.98855096  17.584657            
-0.98721134  17.341177            
-0.98587172  17.043591            
-0.98453211  16.313151            
-0.98319249  14.514105            
-0.98185287  14.581739            
-0.98051326  13.661926            
-0.97917364  13.418446            
-0.97783402  12.566267            
-0.97649441  10.983647            
-0.97515479  11.70056            
-0.97381517  9.7527214            
-0.97247556  9.6309814            
-0.97113594  8.697642            
-0.96979632  7.3990827            
-0.96845671  7.7507758            
-0.96711709  7.0744428            
-0.96577747  6.9932829            
-0.96443786  6.0599434            
-0.96309824  5.8840968            
-0.96175862  5.1266039            
-0.96041901  5.2348172            
-0.95907939  4.1391578            
-0.95773977  3.9497845            
-0.95640016  3.8821512            
-0.95506054  3.3546115            
-0.95372092  3.5169314            
-0.95238131  3.016445            
-0.95104169  3.2193449            
-0.94970207  2.7864918            
-0.94836246  2.461852            
-0.94702284  2.2724788            
-0.94568322  1.8125724            
-0.94434361  2.1777922            
-0.94300399  1.9748923            
-0.94166437  1.7043591            
-0.94032476  1.6502524            
-0.93898514  1.5690925            
-0.93764552  1.3661926            
-0.93630591  1.2173993            
-0.93496629  0.96039281            
-0.93362668  0.89275952            
-0.93228706  0.90628618            
-0.93094744  0.68985963            
-0.92960783  0.7980729            
-0.92826821  0.66280631            
-0.92692859  0.4328531            
-0.92558898  0.54106637            
-0.92424936  0.37874646            
-0.92290974  0.41932644            
-0.92157013  0.3652198            
-0.92023051  0.18937323            
-0.91889089  0.33816648            
-0.91755128  0.14879325            
-0.91621166  0.16231991            
-0.91487204  0.040579978            
-0.91353243  0.10821327            
-0.91219281  0.054106637            
-0.91085319  0.12173993            
-0.90951358  0.17584657            
-0.90817396  0.067633297            
-0.90683434  0.054106637            
-0.90549473  0.067633297            
-0.90415511  0.040579978            
-0.90281549  0.094686615            
-0.90147588  0            
-0.90013626  0.013526659            
-0.89879664  0            
-0.89745703  0.040579978            
-0.89611741  0.027053319            
-0.89477779  0            
-0.89343818  0            
-0.89209856  0            
-0.89075894  0            
-0.88941933  0            
-0.88807971  0.040579978            
-0.88674009  0            
-0.88540048  0.013526659            
