Height distribution             
z       ρ           
[V]     [V<sup>-1</sup>]         
-0.59483051  0.18729631            
-0.59422296  0            
-0.59361542  0            
-0.59300787  0            
-0.59240032  0            
-0.59179277  0.28094447            
-0.59118522  0.56188894            
-0.59057768  0.18729631            
-0.58997013  0.28094447            
-0.58936258  0.18729631            
-0.58875503  0.46824078            
-0.58814748  0.28094447            
-0.58753993  0.28094447            
-0.58693239  0.28094447            
-0.58632484  0.18729631            
-0.58571729  0.46824078            
-0.58510974  0.6555371            
-0.58450219  1.4047223            
-0.58389465  0.84283341            
-0.5832871  1.3110742            
-0.58267955  1.5920187            
-0.582072  1.3110742            
-0.58146445  1.4983705            
-0.5808569  2.4348521            
-0.58024936  3.2776855            
-0.57964181  4.4014634            
-0.57903426  5.1506486            
-0.57842671  7.0236117            
-0.57781916  8.3346859            
-0.57721162  11.70602            
-0.57660407  12.736149            
-0.57599652  15.639242            
-0.57538897  22.756502            
-0.57478142  24.91041            
-0.57417387  29.873762            
-0.57356633  37.552911            
-0.57295878  44.295578            
-0.57235123  48.697041            
-0.57174368  54.222283            
-0.57113613  56.37619            
-0.57052859  58.342801            
-0.56992104  66.115598            
-0.56931349  70.891654            
-0.56870594  67.05208            
-0.56809839  69.486932            
-0.56749084  69.955173            
-0.5668833  77.915266            
-0.56627575  71.921784            
-0.5656682  67.145728            
-0.56506065  64.898172            
-0.5644531  64.055339            
-0.56384556  63.868043            
-0.56323801  54.87782            
-0.56263046  49.071634            
-0.56202291  46.824078            
-0.56141536  43.733689            
-0.56080781  35.399003            
-0.56020027  30.529299            
-0.55959272  29.030929            
-0.55898517  22.007317            
-0.55837762  21.539076            
-0.55777007  15.826538            
-0.55716253  12.455205            
-0.55655498  13.298038            
-0.55594743  11.518723            
-0.55533988  8.2410378            
-0.55473233  6.9299636            
-0.55412478  6.555371            
-0.55351724  4.3078152            
-0.55290969  3.8395744            
-0.55230214  2.9030929            
-0.55169459  2.0602594            
-0.55108704  2.9030929            
-0.5504795  1.8729631            
-0.54987195  1.9666113            
-0.5492644  1.217426            
-0.54865685  0.56188894            
-0.5480493  0.46824078            
-0.54744176  0.93648156            
-0.54683421  0.18729631            
-0.54622666  0.093648156            
-0.54561911  0.37459263            
-0.54501156  0.46824078            
-0.54440401  0.37459263            
-0.54379647  0            
-0.54318892  0            
-0.54258137  0.093648156            
-0.54197382  0            
-0.54136627  0            
-0.54075873  0            
-0.54015118  0.18729631            
