Height distribution             
z       ρ           
[V]     [V<sup>-1</sup>]         
-0.67961216  0.21058144            
-0.67927782  0            
-0.67894349  0.10529072            
-0.67860915  0.5264536            
-0.67827481  0.63174432            
-0.67794047  1.1581979            
-0.67760614  0.31587216            
-0.6772718  0.63174432            
-0.67693746  1.1581979            
-0.67660313  1.895233            
-0.67626879  2.2111051            
-0.67593445  2.3163958            
-0.67560011  2.8428494            
-0.67526578  2.8428494            
-0.67493144  3.7904659            
-0.6745971  4.5275009            
-0.67426277  6.4227339            
-0.67392843  6.1068617            
-0.67359409  8.3179668            
-0.67325976  8.5285483            
-0.67292542  11.68727            
-0.67259108  11.371398            
-0.67225674  15.583026            
-0.67192241  16.951806            
-0.67158807  17.372969            
-0.67125373  18.531167            
-0.6709194  25.269773            
-0.67058506  24.216865            
-0.67025072  33.58774            
-0.66991638  34.114193            
-0.66958205  39.589311            
-0.66924771  40.642218            
-0.66891337  44.643265            
-0.66857904  49.065475            
-0.6682447  54.11943            
-0.66791036  55.804081            
-0.66757603  62.542687            
-0.66724169  63.911467            
-0.66690735  70.439491            
-0.66657301  69.597166            
-0.66623868  79.178621            
-0.66590434  80.231528            
-0.66557  86.443681            
-0.66523567  88.549495            
-0.66490133  91.813507            
-0.66456699  88.970658            
-0.66423265  91.076472            
-0.66389832  87.601879            
-0.66356398  92.761124            
-0.66322964  83.706122            
-0.66289531  84.759029            
-0.66256097  86.654262            
-0.66222663  78.546877            
-0.66189229  68.860131            
-0.66155796  78.125714            
-0.66122362  72.545306            
-0.66088928  66.543735            
-0.66055495  67.912514            
-0.66022061  64.964374            
-0.65988627  56.014663            
-0.65955194  54.11943            
-0.6592176  51.17129            
-0.65888326  52.961232            
-0.65854892  42.116288            
-0.65821459  40.431636            
-0.65788025  36.957043            
-0.65754591  32.534832            
-0.65721158  26.849133            
-0.65687724  29.797274            
-0.6565429  23.163958            
-0.65620856  24.006284            
-0.65587423  19.162911            
-0.65553989  18.215294            
-0.65520555  14.951282            
-0.65487122  14.530119            
-0.65453688  12.108433            
-0.65420254  11.476688            
-0.65386821  10.529072            
-0.65353387  8.8444204            
-0.65319953  9.1602926            
-0.65286519  8.3179668            
-0.65253086  7.0544782            
-0.65219652  6.2121524            
-0.65186218  5.1592453            
-0.65152785  3.5798845            
-0.65119351  2.3163958            
-0.65085917  3.369303            
-0.65052483  2.1058144            
-0.6501905  1.5793608            
-0.64985616  1.5793608            
-0.64952182  1.1581979            
-0.64918749  1.2634886            
-0.64885315  0.5264536            
-0.64851881  0.73703504            
-0.64818447  0.73703504            
-0.64785014  0.42116288            
-0.6475158  0.42116288            
-0.64718146  0.21058144            
-0.64684713  0.73703504            
-0.64651279  0.31587216            
-0.64617845  0.63174432            
-0.64584412  0            
-0.64550978  0.31587216            
-0.64517544  0            
-0.6448411  0.21058144            
-0.64450677  0.10529072            
