z       ρ           
[V]     [V<sup>-1</sup>]         
-1.0978436  0.70476185            
-1.0973562  0.35238092            
-1.0968688  1.4095237            
-1.0963813  3.1714283            
-1.0958939  3.5238092            
-1.0954065  3.8761902            
-1.094919  7.0476185            
-1.0944316  5.9904757            
-1.0939442  7.7523803            
-1.0934567  5.9904757            
-1.0929693  8.4571422            
-1.0924819  8.8095231            
-1.0919944  13.742856            
-1.091507  14.095237            
-1.0910196  13.038094            
-1.0905321  17.266665            
-1.0900447  17.971427            
-1.0895573  22.552379            
-1.0890698  27.133331            
-1.0885824  31.009521            
-1.088095  47.571425            
-1.0876075  46.866663            
-1.0871201  47.923806            
-1.0866327  59.199995            
-1.0861452  60.9619            
-1.0856578  66.247614            
-1.0851704  63.428566            
-1.0846829  63.780947            
-1.0841955  60.257138            
-1.0837081  67.304756            
-1.0832206  69.419042            
-1.0827332  72.942851            
-1.0822458  79.99047            
-1.0817583  73.647613            
-1.0812709  80.342851            
-1.0807835  84.219041            
-1.080296  75.409518            
-1.0798086  65.895233            
-1.0793212  66.599995            
-1.0788337  69.771423            
-1.0783463  60.257138            
-1.0778589  48.628568            
-1.0773714  53.914281            
-1.076884  53.20952            
-1.0763966  47.219044            
-1.0759091  45.80952            
-1.0754217  42.285711            
-1.0749343  44.752377            
-1.0744468  35.942854            
-1.0739594  17.266665            
-1.073472  18.323808            
-1.0729845  13.390475            
-1.0724971  9.8666659            
-1.0720097  9.161904            
-1.0715222  5.6380948            
-1.0710348  3.8761902            
-1.0705474  1.0571428            
-1.0700599  2.1142855            
-1.0695725  0.35238092            
-1.0690851  0.70476185            
-1.0685976  0.70476185            
-1.0681102  0.35238092            
-1.0676228  1.0571428            
