Height distribution             
z       ρ           
[V]     [V<sup>-1</sup>]         
0.26875854  0.16018149            
0.26921281  0            
0.26966709  0.080090747            
0.27012137  0.16018149            
0.27057565  0            
0.27102993  0.080090747            
0.2714842  0.24027224            
0.27193848  0            
0.27239276  0.080090747            
0.27284704  0.32036299            
0.27330132  0.080090747            
0.2737556  0.24027224            
0.27420987  0.64072598            
0.27466415  0.48054448            
0.27511843  0.96108896            
0.27557271  0.88099822            
0.27602699  1.4416334            
0.27648127  1.3615427            
0.27693554  1.5217242            
0.27738982  1.7619964            
0.2778441  2.3226317            
0.27829838  2.9633576            
0.27875266  4.1647188            
0.27920693  4.0846281            
0.27966121  4.6452633            
0.28011549  4.7253541            
0.28056977  5.5262615            
0.28102405  7.1280765            
0.28147833  8.2493469            
0.2819326  8.8900729            
0.28238688  10.892342            
0.28284116  13.134882            
0.28329544  13.455245            
0.28374972  13.775608            
0.28420399  17.700055            
0.28465827  18.26069            
0.28511255  21.944865            
0.28556683  23.386498            
0.28602111  26.510037            
0.28647539  27.471126            
0.28692966  28.111852            
0.28738394  32.917297            
0.28783822  34.599203            
0.2882925  35.960745            
0.28874678  38.043105            
0.28920106  40.686099            
0.28965533  42.528187            
0.29010961  44.049911            
0.29056389  47.573904            
0.29101817  50.37708            
0.29147245  55.262615            
0.29192672  49.095628            
0.292381  55.582978            
0.29283528  56.78434            
0.29328956  58.225973            
0.29374384  55.74316            
0.29419812  58.786608            
0.29465239  61.349512            
0.29510667  56.223704            
0.29556095  59.427334            
0.29601523  56.463977            
0.29646951  55.262615            
0.29692378  57.985701            
0.29737806  56.463977            
0.29783234  52.939984            
0.29828662  51.017806            
0.2987409  46.692905            
0.29919518  45.171181            
0.29964945  47.653994            
0.30010373  40.926372            
0.30055801  38.763922            
0.30101229  37.001925            
0.30146657  34.439021            
0.30192085  35.800564            
0.30237512  31.796027            
0.3028294  33.558023            
0.30328368  28.191943            
0.30373796  27.471126            
0.30419224  23.54668            
0.30464651  23.947133            
0.30510079  21.224048            
0.30555507  20.743503            
0.30600935  16.899148            
0.30646363  15.697786            
0.30691791  13.214973            
0.30737218  14.095971            
0.30782646  11.052523            
0.30828074  9.6108896            
0.30873502  8.6498007            
0.3091893  5.7665338            
0.30964358  5.5262615            
0.31009785  4.2448096            
0.31055213  4.1647188            
0.31100641  4.0045373            
0.31146069  2.9633576            
0.31191497  2.2425409            
0.31236924  1.5217242            
0.31282352  0.96108896            
0.3132778  1.281452            
0.31373208  0.48054448            
0.31418636  0.24027224            
0.31464064  0.16018149            
0.31509491  0            
0.31554919  0.32036299            
0.31600347  0.080090747            
