Height distribution             
z       ρ           
[V]     [V<sup>-1</sup>]         
-0.59703588  0.53145181            
-0.59645807  0.1771506            
-0.59588026  0.88575302            
-0.59530245  0.70860242            
-0.59472465  0.97432832            
-0.59414684  1.0629036            
-0.59356903  1.4172048            
-0.59299122  1.5057801            
-0.59241341  2.2143825            
-0.5918356  2.5686838            
-0.59125779  2.922985            
-0.59067998  1.9486566            
-0.59010217  1.4172048            
-0.58952436  1.5943554            
-0.58894655  2.5686838            
-0.58836874  1.9486566            
-0.58779093  2.4801085            
-0.58721312  2.2143825            
-0.58663531  2.6572591            
-0.5860575  4.2516145            
-0.58547969  5.4030934            
-0.58490188  6.9974489            
-0.58432407  9.9204338            
-0.58374626  12.223392            
-0.58316845  13.109145            
-0.58259064  16.917883            
-0.58201283  17.095033            
-0.58143502  20.372319            
-0.58085721  22.941003            
-0.5802794  23.38388            
-0.57970159  22.05525            
-0.57912378  24.269633            
-0.57854597  27.989795            
-0.57796816  31.089931            
-0.57739035  32.861437            
-0.57681254  33.570039            
-0.57623473  37.378777            
-0.57565692  39.59316            
-0.57507911  38.175955            
-0.5745013  40.567488            
-0.57392349  43.579049            
-0.57334568  47.742088            
-0.57276787  46.767759            
-0.57219006  53.056606            
-0.57161225  49.867895            
-0.57103444  48.362115            
-0.57045663  45.882006            
-0.56987882  49.602169            
-0.56930101  45.350555            
-0.5687232  42.693296            
-0.56814539  46.324883            
-0.56756758  46.236308            
-0.56698977  41.718967            
-0.56641196  45.970582            
-0.56583415  44.553377            
-0.56525634  45.173404            
-0.56467853  41.896118            
-0.56410072  41.010365            
-0.56352291  39.238859            
-0.5629451  35.518696            
-0.56236729  35.607271            
-0.56178948  29.761301            
-0.56121167  29.052699            
-0.56063386  26.926892            
-0.56005605  22.852428            
-0.55947824  23.915332            
-0.55890043  20.815196            
-0.55832262  16.917883            
-0.55774481  18.335087            
-0.557167  14.969226            
-0.55658919  12.489118            
-0.55601138  11.957666            
-0.55543357  10.451886            
-0.55485576  9.4775573            
-0.55427795  8.0603525            
-0.55370014  5.7573946            
-0.55312233  3.9858886            
-0.55254452  3.7201627            
-0.55196671  3.4544368            
-0.5513889  2.922985            
-0.55081109  1.8600813            
-0.55023328  1.8600813            
-0.54965547  1.2400542            
-0.54907766  0.70860242            
-0.54849985  0.26572591            
-0.54792204  0.088575302            
-0.54734423  0.088575302            
-0.54676642  0.1771506            
-0.54618861  0            
-0.5456108  0            
-0.54503299  0.088575302            
-0.54445518  0.088575302            
-0.54387737  0.088575302            
-0.54329956  0.1771506            
