Height distribution             
z       ρ           
[V]     [V<sup>-1</sup>]         
-0.94685674  0.091000432            
-0.94466004  0.045500216            
-0.94246335  0.045500216            
-0.94026666  0.091000432            
-0.93806996  0.13650065            
-0.93587327  0.045500216            
-0.93367658  0.045500216            
-0.93147988  0.22750108            
-0.92928319  0.045500216            
-0.9270865  0.18200086            
-0.9248898  0.2730013            
-0.92269311  0.40950194            
-0.92049642  0.91000432            
-0.91829972  1.0920052            
-0.91610303  1.2285058            
-0.91390634  2.4115114            
-0.91170964  3.3215158            
-0.90951295  3.8675184            
-0.90731626  6.0060285            
-0.90511956  7.4620354            
-0.90292287  8.008038            
-0.90072618  9.1455434            
-0.89852948  12.74006            
-0.89633279  13.149562            
-0.8941361  17.244582            
-0.8919394  16.653079            
-0.88974271  18.382087            
-0.88754601  17.381082            
-0.88534932  19.246591            
-0.88315263  20.111095            
-0.88095593  20.611598            
-0.87875924  23.751113            
-0.87656255  20.793599            
-0.87436585  19.337592            
-0.87216916  18.655089            
-0.86997247  20.930099            
-0.86777577  15.424573            
-0.86557908  15.106072            
-0.86338239  13.286063            
-0.86118569  13.923066            
-0.858989  14.105067            
-0.85679231  11.420554            
-0.85459561  9.8280466            
-0.85239892  8.8725421            
-0.85020223  7.8715374            
-0.84800553  6.32453            
-0.84580884  6.5065309            
-0.84361215  5.3690255            
-0.84141545  4.6865222            
-0.83921876  3.4125162            
-0.83702207  3.4125162            
-0.83482537  2.320511            
-0.83262868  2.0020095            
-0.83043199  1.274006            
-0.82823529  1.046505            
-0.8260386  1.046505            
-0.82384191  0.63700302            
-0.82164521  0.81900389            
-0.81944852  0.8645041            
-0.81725183  0.54600259            
-0.81505513  0.18200086            
-0.81285844  0.18200086            
-0.81066175  0            
-0.80846505  0.091000432            
-0.80626836  0.045500216            
-0.80407166  0.22750108            
-0.80187497  0.13650065            
-0.79967828  0            
-0.79748158  0.091000432            
-0.79528489  0            
-0.7930882  0            
-0.7908915  0            
-0.78869481  0.045500216            
-0.78649812  0            
-0.78430142  0.045500216            
