Height distribution             
z       ρ           
[V]     [V<sup>-1</sup>]         
0.14166713  0.11780295            
0.14248473  0.29450738            
0.14330233  0.058901477            
0.14411993  0.35340886            
0.14493754  0.23560591            
0.14575514  0.35340886            
0.14657274  0.29450738            
0.14739034  0.29450738            
0.14820794  0.7657192            
0.14902554  1.8848473            
0.14984315  1.7670443            
0.15066075  2.1793546            
0.15147835  3.3573842            
0.15229595  4.0642019            
0.15311355  4.1820049            
0.15393116  4.5354137            
0.15474876  5.7723447            
0.15556636  9.5420392            
0.15638396  7.4215861            
0.15720156  9.9543496            
0.15801917  11.544689            
0.15883677  13.54734            
0.15965437  14.784271            
0.16047197  16.256808            
0.16128957  17.96495            
0.16210717  18.612867            
0.16292478  20.73332            
0.16374238  20.085404            
0.16455998  21.204532            
0.16537758  21.852448            
0.16619518  23.14828            
0.16701279  25.327635            
0.16783039  24.149605            
0.16864799  25.681044            
0.16946559  24.679719            
0.17028319  28.920625            
0.1711008  26.623467            
0.1719184  29.274034            
0.172736  28.272709            
0.1735536  28.567216            
0.1743712  27.624793            
0.1751888  28.154906            
0.17600641  28.508315            
0.17682401  29.50964            
0.17764161  27.212482            
0.17845921  27.742596            
0.17927681  26.505665            
0.18009442  27.978201            
0.18091202  28.390512            
0.18172962  27.330285            
0.18254722  28.920625            
0.18336482  28.743921            
0.18418243  27.448088            
0.18500003  26.976876            
0.18581763  27.860399            
0.18663523  27.212482            
0.18745283  22.441463            
0.18827043  22.088054            
0.18908804  20.497714            
0.18990564  17.375936            
0.19072324  15.726694            
0.19154084  16.197906            
0.19235844  13.665143            
0.19317605  12.251507            
0.19399365  10.484463            
0.19481125  10.013251            
0.19562885  9.1886304            
0.19644645  6.8914728            
0.19726406  7.7749949            
0.19808166  8.1284038            
0.19889926  6.9503743            
0.19971686  5.3600344            
0.20053446  6.302458            
0.20135206  5.7134432            
0.20216967  5.4189359            
0.20298727  4.0642019            
0.20380487  5.4778373            
0.20462247  6.5380639            
0.20544007  4.4765122            
0.20625768  4.7710196            
0.20707528  4.7710196            
0.20789288  3.7696945            
0.20871048  3.2395812            
0.20952808  3.8874975            
0.21034569  3.7696945            
0.21116329  2.1793546            
0.21198089  2.473862            
0.21279849  1.5314384            
0.21361609  1.0602266            
0.21443369  0.88352215            
0.2152513  1.1780295            
0.2160689  0.58901477            
0.2168865  0.41231034            
0.2177041  0.35340886            
0.2185217  0.17670443            
0.21933931  0.23560591            
