Height distribution             
z       ρ           
[V]     [V<sup>-1</sup>]         
-0.95442414  0.022132902            
-0.95277878  0.022132902            
-0.95113342  0            
-0.94948806  0            
-0.9478427  0.022132902            
-0.94619734  0.066398705            
-0.94455198  0.15493031            
-0.94290662  0.22132902            
-0.94126126  0.13279741            
-0.9396159  0.11066451            
-0.93797054  0.30986062            
-0.93632518  0.19919611            
-0.93467981  0.35412643            
-0.93303445  0.37625933            
-0.93138909  0.48692384            
-0.92974373  0.70825285            
-0.92809837  0.53118964            
-0.92645301  0.95171477            
-0.92480765  1.2615754            
-0.92316229  1.8148979            
-0.92151693  2.3460876            
-0.91987157  3.1650049            
-0.91822621  3.9617894            
-0.91658085  5.1348332            
-0.91493549  6.4406744            
-0.91329013  9.0744897            
-0.91164477  9.4728819            
-0.9099994  12.925615            
-0.90835404  14.275722            
-0.90670868  16.533278            
-0.90506332  18.104714            
-0.90341796  21.491047            
-0.9017726  23.593673            
-0.90012724  24.855249            
-0.89848188  26.670146            
-0.89683652  29.525291            
-0.89519116  28.617842            
-0.8935458  27.511197            
-0.89190044  28.507177            
-0.89025508  27.865323            
-0.88860972  25.806963            
-0.88696436  26.360286            
-0.88531899  24.058464            
-0.88367363  22.221433            
-0.88202827  20.273738            
-0.88038291  19.432688            
-0.87873755  15.493031            
-0.87709219  14.010127            
-0.87544683  12.571488            
-0.87380147  11.464843            
-0.87215611  9.7384767            
-0.87051075  8.6539645            
-0.86886539  7.193193            
-0.86722003  5.8652189            
-0.86557467  5.0463016            
-0.86392931  4.4708461            
-0.86228395  3.3199352            
-0.86063858  3.0986062            
-0.85899322  2.8108785            
-0.85734786  2.3682205            
-0.8557025  2.3239547            
-0.85405714  1.7042334            
-0.85241178  1.792765            
-0.85076642  1.0623793            
-0.84912106  1.1509109            
-0.8474757  1.0845122            
-0.84583034  1.1730438            
-0.84418498  0.84105026            
-0.84253962  0.50905674            
-0.84089426  0.75251866            
-0.8392489  0.46479093            
-0.83760353  0.55332254            
-0.83595817  0.30986062            
-0.83431281  0.42052513            
-0.83266745  0.26559482            
-0.83102209  0.19919611            
-0.82937673  0.24346192            
-0.82773137  0.088531607            
-0.82608601  0.088531607            
-0.82444065  0.066398705            
-0.82279529  0.022132902            
-0.82114993  0.13279741            
-0.81950457  0.066398705            
-0.81785921  0.022132902            
-0.81621385  0            
-0.81456849  0            
-0.81292312  0.066398705            
-0.81127776  0.11066451            
-0.8096324  0.044265803            
-0.80798704  0.022132902            
-0.80634168  0.022132902            
-0.80469632  0.022132902            
-0.80305096  0            
-0.8014056  0            
-0.79976024  0.022132902            
-0.79811488  0            
-0.79646952  0            
-0.79482416  0            
-0.7931788  0            
-0.79153344  0.022132902            
-0.78988808  0            
-0.78824271  0            
-0.78659735  0            
-0.78495199  0            
-0.78330663  0.022132902            
