z       ρ           
[V]     [V<sup>-1</sup>]         
-1.0988247  0.20263534            
-1.0984315  0.20263534            
-1.0980382  0.60790603            
-1.0976449  1.2158121            
-1.0972516  1.2158121            
-1.0968583  2.2289888            
-1.096465  2.6342595            
-1.0960717  3.2421655            
-1.0956784  4.2553422            
-1.0952852  5.4711543            
-1.0948919  5.876425            
-1.0944986  7.2948724            
-1.0941053  5.876425            
-1.093712  9.9291318            
-1.0933187  10.131767            
-1.0929254  9.1185905            
-1.0925321  11.75285            
-1.0921388  14.589745            
-1.0917456  12.360756            
-1.0913523  12.968662            
-1.090959  15.197651            
-1.0905657  16.616098            
-1.0901724  21.479346            
-1.0897791  28.166313            
-1.0893858  31.205843            
-1.0889925  35.25855            
-1.0885993  40.932339            
-1.088206  41.33761            
-1.0878127  45.998223            
-1.0874194  44.985046            
-1.0870261  51.064107            
-1.0866328  55.927355            
-1.0862395  61.601144            
-1.0858462  69.503923            
-1.085453  69.909194            
-1.0850597  69.301288            
-1.0846664  68.490746            
-1.0842731  71.125006            
-1.0838798  64.032769            
-1.0834865  71.935547            
-1.0830932  71.125006            
-1.0826999  79.230419            
-1.0823067  74.164536            
-1.0819134  80.243596            
-1.0815201  78.014607            
-1.0811268  70.5171            
-1.0807335  82.877856            
-1.0803402  71.327641            
-1.0799469  71.732912            
-1.0795536  66.869663            
-1.0791604  57.953708            
-1.0787671  58.76425            
-1.0783738  65.653851            
-1.0779805  61.195874            
-1.0775872  52.077283            
-1.0771939  55.72472            
-1.0768006  56.12999            
-1.0764073  43.363964            
-1.0760141  39.513892            
-1.0756208  34.245373            
-1.0752275  35.25855            
-1.0748342  33.029561            
-1.0744409  27.761042            
-1.0740476  20.668805            
-1.0736543  13.171297            
-1.073261  12.563391            
-1.0728678  8.3080491            
-1.0724745  7.9027784            
-1.0720812  5.4711543            
-1.0716879  3.6474362            
-1.0712946  2.0263534            
-1.0709013  1.2158121            
-1.070508  1.6210827            
-1.0701147  1.2158121            
-1.0697215  1.0131767            
-1.0693282  0.40527069            
-1.0689349  0            
-1.0685416  0.40527069            
-1.0681483  0.20263534            
-1.067755  0            
-1.0673617  0.81054137            
