Height distribution             
z       ρ           
[V]     [V<sup>-1</sup>]         
-0.83177567  0.30174362            
-0.83122346  0.30174362            
-0.83067125  0.30174362            
-0.83011904  0.90523087            
-0.82956684  1.5087181            
-0.82901463  1.5087181            
-0.82846242  3.168308            
-0.82791021  4.6770261            
-0.82735801  7.3927188            
-0.8268058  9.6557959            
-0.82625359  8.7505651            
-0.82570139  14.332822            
-0.82514918  15.539797            
-0.82459697  17.350258            
-0.82404476  27.911285            
-0.82349256  30.174362            
-0.82294035  35.756619            
-0.82238814  39.98103            
-0.82183594  45.714159            
-0.82128373  46.317646            
-0.82073152  47.826364            
-0.82017931  54.16298            
-0.81962711  58.538263            
-0.8190749  54.917339            
-0.81852269  58.387391            
-0.81797048  58.387391            
-0.81741828  61.706571            
-0.81686607  65.629238            
-0.81631386  65.78011            
-0.81576166  65.78011            
-0.81520945  61.857443            
-0.81465724  70.758879            
-0.81410503  63.667904            
-0.81355283  65.629238            
-0.81300062  56.426057            
-0.81244841  56.275186            
-0.8118962  53.861237            
-0.811344  50.994672            
-0.81079179  47.524621            
-0.81023958  35.153132            
-0.80968738  36.058363            
-0.80913517  33.191798            
-0.80858296  29.269131            
-0.80803075  29.11826            
-0.80747855  27.156926            
-0.80692634  21.876413            
-0.80637413  22.932515            
-0.80582193  17.953746            
-0.80526972  15.087181            
-0.80471751  11.164514            
-0.8041653  10.108411            
-0.8036131  9.0523087            
-0.80306089  9.8066677            
-0.80250868  11.315386            
-0.80195647  7.2418469            
-0.80140427  6.1857443            
-0.80085206  5.8840006            
-0.80029985  6.1857443            
-0.79974765  6.6383597            
-0.79919544  5.582257            
-0.79864323  4.3752825            
-0.79809102  3.6209235            
-0.79753882  4.0735389            
-0.79698661  1.3578463            
-0.7964344  1.9613335            
-0.7958822  0.75435906            
-0.79532999  0.90523087            
-0.79477778  1.3578463            
-0.79422557  1.3578463            
-0.79367337  1.0561027            
-0.79312116  0.75435906            
-0.79256895  0.45261543            
-0.79201674  0.60348725            
-0.79146454  0.15087181            
-0.79091233  0.15087181            
-0.79036012  0.15087181            
-0.78980792  0.30174362            
-0.78925571  0.15087181            
-0.7887035  0.30174362            
-0.78815129  0.45261543            
