Height distribution             
z       ρ           
[V]     [V<sup>-1</sup>]         
-0.94363332  0.05949956            
-0.94201025  0.05949956            
-0.94038719  0.11899912            
-0.93876412  0.11899912            
-0.93714105  0.2974978            
-0.93551799  0.23799824            
-0.93389492  0.53549604            
-0.93227186  0.41649692            
-0.93064879  0.47599648            
-0.92902573  0.5949956            
-0.92740266  0.77349429            
-0.92577959  0.65449516            
-0.92415653  1.2494908            
-0.92253346  1.1899912            
-0.9209104  1.9634855            
-0.91928733  3.0344776            
-0.91766426  2.5584811            
-0.9160412  4.7599648            
-0.91441813  6.901949            
-0.91279507  10.709921            
-0.911172  11.483415            
-0.90954894  12.316409            
-0.90792587  16.421879            
-0.9063028  18.266365            
-0.90467974  20.170351            
-0.90305667  24.275821            
-0.90143361  25.108814            
-0.89981054  28.559789            
-0.89818747  31.534767            
-0.89656441  31.415768            
-0.89494134  32.903257            
-0.89331828  30.761273            
-0.89169521  31.17777            
-0.89007214  30.285276            
-0.88844908  27.607796            
-0.88682601  28.559789            
-0.88520295  25.465812            
-0.88357988  23.02633            
-0.88195682  20.34885            
-0.88033375  19.218358            
-0.87871068  14.517893            
-0.87708762  12.494908            
-0.87546455  10.82892            
-0.87384149  10.055426            
-0.87221842  7.4969446            
-0.87059535  6.0094556            
-0.86897229  5.8904565            
-0.86734922  4.3434679            
-0.86572616  2.9154785            
-0.86410309  2.1419842            
-0.86248003  1.8444864            
-0.86085696  1.4279895            
-0.85923389  1.3684899            
-0.85761083  1.4279895            
-0.85598776  0.83299385            
-0.8543647  1.0114925            
-0.85274163  0.89249341            
-0.85111856  0.47599648            
-0.8494955  0.35699736            
-0.84787243  0.5949956            
-0.84624937  0.65449516            
-0.8446263  0.35699736            
-0.84300324  0.53549604            
-0.84138017  0.23799824            
-0.8397571  0.23799824            
-0.83813404  0.41649692            
-0.83651097  0.35699736            
-0.83488791  0.41649692            
-0.83326484  0            
-0.83164177  0.11899912            
-0.83001871  0            
-0.82839564  0.05949956            
-0.82677258  0.05949956            
-0.82514951  0            
-0.82352645  0.05949956            
-0.82190338  0.05949956            
