Height distribution             
z       ρ           
[V]     [V<sup>-1</sup>]         
-0.66748857  0.32162224            
-0.66616802  0.32162224            
-0.66484747  1.2864889            
-0.66352692  0.96486671            
-0.66220637  2.8946001            
-0.66088582  5.1459558            
-0.65956527  6.5932558            
-0.65824472  9.0054226            
-0.65692417  9.6486671            
-0.65560361  9.8094782            
-0.65428306  15.277056            
-0.65296251  17.20679            
-0.65164196  19.458145            
-0.65032141  18.332467            
-0.64900086  22.352745            
-0.64768031  22.835179            
-0.64635976  17.850034            
-0.6450392  22.513557            
-0.64371865  28.302757            
-0.6423981  29.589246            
-0.64107755  32.805468            
-0.639757  30.554112            
-0.63843645  30.875735            
-0.6371159  36.182502            
-0.63579535  34.252768            
-0.6344748  33.609524            
-0.63315424  35.056824            
-0.63183369  32.966279            
-0.63051314  30.714924            
-0.62919259  27.981135            
-0.62787204  22.835179            
-0.62655149  21.870312            
-0.62523094  17.045979            
-0.62391039  11.739212            
-0.62258983  11.5784            
-0.62126928  6.9148781            
-0.61994873  8.5229893            
-0.61862818  8.8446115            
-0.61730763  6.9148781            
-0.61598708  5.1459558            
-0.61466653  5.6283891            
-0.61334598  3.0554112            
-0.61202543  5.1459558            
-0.61070487  4.1810891            
-0.60938432  5.467578            
-0.60806377  5.6283891            
-0.60674322  3.0554112            
-0.60542267  3.6986557            
-0.60410212  3.8594668            
-0.60278157  3.5378446            
-0.60146102  2.8946001            
-0.60014046  1.7689223            
-0.59881991  1.6081112            
-0.59749936  0.32162224            
-0.59617881  0.48243335            
-0.59485826  0.16081112            
-0.59353771  0.32162224            
-0.59221716  0.32162224            
