z       ρ           
[V]     [V<sup>-1</sup>]         
-1.0622299  0.014834679            
-1.060827  0.014834679            
-1.0594241  0.014834679            
-1.0580212  0            
-1.0566182  0.044504037            
-1.0552153  0.029669358            
-1.0538124  0.10384275            
-1.0524095  0.11867743            
-1.0510066  0.14834679            
-1.0496037  0.17801615            
-1.0482008  0.16318147            
-1.0467979  0.11867743            
-1.045395  0.26702422            
-1.0439921  0.41537102            
-1.0425892  0.45987505            
-1.0411863  0.62305652            
-1.0397834  0.78623799            
-1.0383805  0.78623799            
-1.0369776  1.1126009            
-1.0355747  1.8395002            
-1.0341718  1.2906171            
-1.0327689  2.2252019            
-1.0313659  2.5070608            
-1.029963  3.0559439            
-1.0285601  3.93119            
-1.0271572  4.806436            
-1.0257543  4.8954441            
-1.0243514  6.0377144            
-1.0229485  6.6904403            
-1.0215456  7.8475453            
-1.0201427  8.0403961            
-1.0187398  9.4645253            
-1.0173369  10.502953            
-1.015934  11.660058            
-1.0145311  12.431461            
-1.0131282  13.751748            
-1.0117253  14.55282            
-1.0103224  15.576413            
-1.0089195  16.570337            
-1.0075166  17.56426            
-1.0061136  17.697772            
-1.0047107  18.48401            
-1.0033078  18.632357            
-1.0019049  19.537272            
-1.000502  20.145494            
-0.99909912  19.136736            
-0.99769621  19.329587            
-0.99629331  19.552107            
-0.9948904  19.833966            
-0.9934875  19.032893            
-0.99208459  18.869712            
-0.99068169  19.151571            
-0.98927878  19.121901            
-0.98787587  17.401079            
-0.98647297  16.881865            
-0.98507006  16.941204            
-0.98366716  15.858272            
-0.98226425  14.656663            
-0.98086135  14.80501            
-0.97945844  13.618235            
-0.97805554  13.425385            
-0.97665263  11.378199            
-0.97524972  12.312784            
-0.97384682  10.235929            
-0.97244391  10.221094            
-0.97104101  8.9601462            
-0.9696381  7.8475453            
-0.9682352  8.3964284            
-0.96683229  7.5953557            
-0.96542938  7.2244887            
-0.96402648  6.5124241            
-0.96262357  6.008045            
-0.96122067  5.5778394            
-0.95981776  4.8806094            
-0.95841486  4.3613957            
-0.95701195  4.1833795            
-0.95560905  3.975694            
-0.95420614  3.3823068            
-0.95280323  3.4564802            
-0.95140033  3.4861496            
-0.94999742  2.9966052            
-0.94859452  2.7444156            
-0.94719161  2.2993753            
-0.94578871  1.8988389            
-0.9443858  2.2697059            
-0.9429829  1.8691696            
-0.94157999  1.8098309            
-0.94017708  1.572476            
-0.93877418  1.6614841            
-0.93737127  1.3796252            
-0.93596837  1.246113            
-0.93456546  0.80107267            
-0.93316256  0.9939235            
-0.93175965  0.86041139            
-0.93035674  0.7120646            
-0.92895384  0.86041139            
-0.92755093  0.44504037            
-0.92614803  0.59338717            
-0.92474512  0.3560323            
-0.92334222  0.53404845            
-0.92193931  0.3560323            
-0.92053641  0.22252019            
-0.9191335  0.2818589            
-0.91773059  0.16318147            
-0.91632769  0.17801615            
-0.91492478  0.044504037            
-0.91352188  0.11867743            
-0.91211897  0.044504037            
-0.91071607  0.13351211            
-0.90931316  0.16318147            
-0.90791025  0.044504037            
-0.90650735  0.089008075            
-0.90510444  0.044504037            
-0.90370154  0.059338717            
-0.90229863  0.059338717            
-0.90089573  0.014834679            
-0.89949282  0            
-0.89808992  0            
-0.89668701  0.074173396            
-0.8952841  0            
-0.8938812  0            
-0.89247829  0            
-0.89107539  0            
-0.88967248  0            
-0.88826958  0.029669358            
-0.88686667  0.014834679            
-0.88546377  0.014834679            
