Height distribution             
z       ρ           
[V]     [V<sup>-1</sup>]         
0.14379859  0.17527219            
0.14474925  0            
0.14569992  0.35054438            
0.14665058  0.43818047            
0.14760125  0.43818047            
0.14855191  0.52581657            
0.14950258  1.0516331            
0.15045324  1.2269053            
0.1514039  1.7527219            
0.15235457  2.6290828            
0.15330523  2.1909024            
0.1542559  4.7323491            
0.15520656  6.8356154            
0.15615723  7.5367042            
0.15710789  8.5007012            
0.15805855  10.603967            
0.15900922  12.79487            
0.15995988  12.882506            
0.16091055  14.459956            
0.16186121  16.037405            
0.16281188  16.913766            
0.16376254  22.873021            
0.1647132  20.331574            
0.16566387  23.223565            
0.16661453  25.414468            
0.1675652  26.553737            
0.16851586  26.378465            
0.16946653  23.661746            
0.17041719  24.099926            
0.17136785  27.430098            
0.17231852  25.852648            
0.17326918  30.322089            
0.17421985  28.131186            
0.17517051  28.394095            
0.17612118  27.430098            
0.17707184  29.708636            
0.1780225  29.971544            
0.17897317  27.868278            
0.17992383  31.286086            
0.1808745  30.409725            
0.18182516  32.074811            
0.18277583  30.234453            
0.18372649  32.600627            
0.18467715  29.358092            
0.18562782  31.811902            
0.18657848  26.115556            
0.18752915  24.976287            
0.18847981  22.43484            
0.18943048  17.877763            
0.19038114  17.877763            
0.1913318  16.037405            
0.19228247  12.79487            
0.19323313  13.583595            
0.1941838  10.516331            
0.19513446  9.9905148            
0.19608513  9.9028787            
0.19703579  7.1861598            
0.19798645  4.7323491            
0.19893712  6.0468905            
0.19988778  6.0468905            
0.20083845  4.7323491            
0.20178911  4.644713            
0.20273978  7.0108876            
0.20369044  4.644713            
0.2046411  5.7839823            
0.20559177  5.7839823            
0.20654243  4.1188965            
0.2074931  3.680716            
0.20844376  3.4178077            
0.20939443  3.4178077            
0.21034509  2.5414468            
0.21129575  1.9279941            
0.21224642  1.840358            
0.21319708  1.9279941            
0.21414775  1.0516331            
0.21509841  0.61345266            
0.21604908  0.43818047            
0.21699974  0.35054438            
0.2179504  0.17527219            
0.21890107  0.17527219            
