Height distribution             
z       ρ           
[V]     [V<sup>-1</sup>]         
-0.97567677  0.14705663            
-0.97366749  0.049018878            
-0.9716582  0.049018878            
-0.96964891  0.049018878            
-0.96763962  0.098037756            
-0.96563033  0.098037756            
-0.96362105  0            
-0.96161176  0.098037756            
-0.95960247  0.19607551            
-0.95759318  0.4411699            
-0.95558389  0.29411327            
-0.9535746  0.14705663            
-0.95156532  0.4411699            
-0.94955603  0.68626429            
-0.94754674  1.0293964            
-0.94553745  0.88233981            
-0.94352816  1.3235097            
-0.94151887  1.9117362            
-0.93950959  2.4509439            
-0.9375003  3.4803403            
-0.93549101  3.3823026            
-0.93348172  5.9803031            
-0.93147243  7.1077373            
-0.92946314  8.3822281            
-0.92745386  11.715512            
-0.92544457  13.676267            
-0.92343528  14.656645            
-0.92142599  15.538984            
-0.9194167  18.529136            
-0.91740742  19.803627            
-0.91539813  20.685967            
-0.91338884  20.636948            
-0.91137955  22.940835            
-0.90937026  23.480043            
-0.90736097  23.283967            
-0.90535169  22.548684            
-0.9033424  20.048721            
-0.90133311  20.391853            
-0.89932382  21.715363            
-0.89731453  17.401702            
-0.89530524  17.450721            
-0.89329596  15.489965            
-0.89128667  14.362531            
-0.88927738  12.940984            
-0.88726809  11.078266            
-0.8852588  11.029248            
-0.88324951  9.9998511            
-0.88124023  9.0194736            
-0.87923094  6.9116618            
-0.87722165  6.4704919            
-0.87521236  4.9509067            
-0.87320307  6.029322            
-0.87119379  4.4607179            
-0.8691845  4.4607179            
-0.86717521  4.0685669            
-0.86516592  2.401925            
-0.86315663  2.009774            
-0.86114734  1.8627174            
-0.85913806  1.5195852            
-0.85712877  1.3235097            
-0.85511948  0.68626429            
-0.85311019  0.83332093            
-0.8511009  0.68626429            
-0.84909161  0.53920766            
-0.84708233  0.29411327            
-0.84507304  0.29411327            
-0.84306375  0.34313215            
-0.84105446  0.24509439            
-0.83904517  0.049018878            
-0.83703588  0            
-0.8350266  0.049018878            
-0.83301731  0            
-0.83100802  0            
-0.82899873  0            
-0.82698944  0            
-0.82498016  0.049018878            
