Height distribution             
z       ρ           
[V]     [V<sup>-1</sup>]         
0.14249086  0.16697515            
0.14327537  0.11131677            
0.14405987  0.27829192            
0.14484438  0.16697515            
0.14562889  0.33395031            
0.14641339  0.50092546            
0.1471979  0.27829192            
0.1479824  0.27829192            
0.14876691  0.77921739            
0.14955141  1.3358012            
0.15033592  1.0575093            
0.15112042  2.5602857            
0.15190493  2.3376522            
0.15268944  2.7829192            
0.15347394  3.1168695            
0.15425845  4.341354            
0.15504295  6.7346646            
0.15582746  6.7346646            
0.15661196  8.0704658            
0.15739647  8.7383664            
0.15818097  10.630751            
0.15896548  14.025913            
0.15974998  12.968404            
0.16053449  14.749472            
0.161319  16.474882            
0.1621035  16.641857            
0.16288801  20.370969            
0.16367251  20.927553            
0.16445702  20.983211            
0.16524152  20.203994            
0.16602603  24.155739            
0.16681053  25.101932            
0.16759504  25.380223            
0.16837955  26.215099            
0.16916405  24.879298            
0.16994856  25.992466            
0.17073306  26.437733            
0.17151757  28.497093            
0.17230207  25.825491            
0.17308658  28.664068            
0.17387108  29.164994            
0.17465559  27.495242            
0.17544009  28.051826            
0.1762246  26.883            
0.17700911  29.832894            
0.17779361  29.164994            
0.17857812  26.883            
0.17936262  26.938658            
0.18014713  29.721577            
0.18093163  29.610261            
0.18171614  29.164994            
0.18250064  30.834745            
0.18328515  30.890404            
0.18406966  29.888553            
0.18485416  29.721577            
0.18563867  30.779087            
0.18642317  27.5509            
0.18720768  27.049975            
0.18799218  22.597304            
0.18877669  22.430329            
0.18956119  17.922            
0.1903457  17.699366            
0.1911302  16.808832            
0.19191471  14.749472            
0.19269922  13.469329            
0.19348372  12.578795            
0.19426823  10.408118            
0.19505273  10.018509            
0.19583724  9.6289006            
0.19662174  7.6808571            
0.19740625  7.3469068            
0.19819075  5.6214969            
0.19897526  7.5138819            
0.19975977  5.0092546            
0.20054427  5.4545217            
0.20132878  4.8422795            
0.20211328  4.8979379            
0.20289779  5.6214969            
0.20368229  5.2318882            
0.2044668  6.2337391            
0.2052513  4.8979379            
0.20603581  5.7328136            
0.20682031  4.6196459            
0.20760482  3.5621366            
0.20838933  3.6734534            
0.20917383  3.3951615            
0.20995834  3.4508199            
0.21074284  2.5602857            
0.21152735  1.9480435            
0.21231185  2.0037019            
0.21309636  1.447118            
0.21388086  0.77921739            
0.21466537  1.1131677            
0.21544988  0.66790062            
0.21623438  0.44526708            
0.21701889  0.33395031            
0.21780339  0.33395031            
0.2185879  0.22263354            
0.2193724  0.27829192            
