z       ρ           
[V]     [V<sup>-1</sup>]         
-1.0622299  0.013474408            
-1.0608903  0.026948817            
-1.0595506  0.026948817            
-1.058211  0            
-1.0568714  0.026948817            
-1.0555318  0.026948817            
-1.0541922  0.10779527            
-1.0528526  0.094320858            
-1.0515129  0.13474408            
-1.0501733  0.18864172            
-1.0488337  0.20211613            
-1.0474941  0.13474408            
-1.0461545  0.17516731            
-1.0448149  0.45812988            
-1.0434752  0.56592515            
-1.0421356  0.52550193            
-1.040796  0.76804128            
-1.0394564  0.98363181            
-1.0381168  1.0375294            
-1.0367772  1.4013385            
-1.0354375  2.2232774            
-1.0340979  1.7516731            
-1.0327583  2.870049            
-1.0314187  3.4763974            
-1.0300791  4.0288481            
-1.0287395  4.6082477            
-1.0273998  6.2117022            
-1.0260602  6.1847534            
-1.0247206  7.6534639            
-1.023381  8.677519            
-1.0220414  10.119281            
-1.0207018  10.105806            
-1.0193621  11.251131            
-1.0180225  11.924851            
-1.0166829  13.056702            
-1.0153433  13.811269            
-1.0140037  13.919064            
-1.0126641  15.657262            
-1.0113244  16.519625            
-1.0099848  17.408936            
-1.0086452  17.584103            
-1.0073056  18.392567            
-1.005966  19.510943            
-1.0046264  19.793906            
-1.0032867  20.063394            
-1.0019471  20.561947            
-1.0006075  20.777538            
-0.99926789  20.171189            
-0.99792827  19.295353            
-0.99658866  19.780431            
-0.99524904  20.413729            
-0.99390942  19.605264            
-0.99256981  19.645687            
-0.99123019  19.025865            
-0.98989057  19.483994            
-0.98855096  17.247243            
-0.98721134  16.721741            
-0.98587172  16.357932            
-0.98453211  15.145235            
-0.98319249  13.595678            
-0.98185287  13.002804            
-0.98051326  12.517725            
-0.97917364  12.059595            
-0.97783402  11.03554            
-0.97649441  9.5803043            
-0.97515479  10.159704            
-0.97381517  8.8392119            
-0.97247556  8.0576962            
-0.97113594  7.491771            
-0.96979632  6.3060231            
-0.96845671  6.400344            
-0.96711709  6.0634838            
-0.96577747  5.5514562            
-0.96443786  5.0259543            
-0.96309824  4.5274012            
-0.96175862  4.190541            
-0.96041901  4.4330803            
-0.95907939  3.3281789            
-0.95773977  3.4898718            
-0.95640016  3.3416533            
-0.95506054  2.9239466            
-0.95372092  2.9239466            
-0.95238131  2.8026769            
-0.95104169  2.870049            
-0.94970207  2.50624            
-0.94836246  2.1020077            
-0.94702284  2.2232774            
-0.94568322  1.6708266            
-0.94434361  1.7920963            
-0.94300399  1.8459939            
-0.94166437  1.5630314            
-0.94032476  1.5630314            
-0.93898514  1.5630314            
-0.93764552  1.2261712            
-0.93630591  1.1857479            
-0.93496629  1.0644783            
-0.93362668  0.98363181            
-0.93228706  0.79499009            
-0.93094744  0.75456687            
-0.92960783  0.67372042            
-0.92826821  0.79499009            
-0.92692859  0.41770666            
-0.92558898  0.4850787            
-0.92424936  0.40423225            
-0.92290974  0.43118107            
-0.92157013  0.36380903            
-0.92023051  0.22906494            
-0.91889089  0.25601376            
-0.91755128  0.1616929            
-0.91621166  0.1616929            
-0.91487204  0.053897633            
-0.91353243  0.08084645            
-0.91219281  0.040423225            
-0.91085319  0.10779527            
-0.90951358  0.12126968            
-0.90817396  0.067372042            
-0.90683434  0.053897633            
-0.90549473  0.067372042            
-0.90415511  0.026948817            
-0.90281549  0.067372042            
-0.90147588  0            
-0.90013626  0.013474408            
-0.89879664  0            
-0.89745703  0.040423225            
-0.89611741  0.013474408            
-0.89477779  0.013474408            
-0.89343818  0            
-0.89209856  0            
-0.89075894  0            
-0.88941933  0            
-0.88807971  0.026948817            
-0.88674009  0            
-0.88540048  0.013474408            
