z       ρ           
[V]     [V<sup>-1</sup>]         
-1.0978436  0.65919383            
-1.0971847  0.65919383            
-1.0965257  1.3183877            
-1.0958667  5.2735506            
-1.0952077  4.6143568            
-1.0945487  8.5695197            
-1.0938897  5.2735506            
-1.0932307  7.9103259            
-1.0925717  7.9103259            
-1.0919127  10.547101            
-1.0912537  14.502264            
-1.0905947  19.116621            
-1.0899357  17.139039            
-1.0892767  21.753396            
-1.0886177  29.663722            
-1.0879587  53.3947            
-1.0872997  44.82518            
-1.0866407  52.076312            
-1.0859818  63.282607            
-1.0853228  59.327444            
-1.0846638  65.919383            
-1.0840048  73.170515            
-1.0833458  66.578576            
-1.0826868  70.533739            
-1.0820278  71.192933            
-1.0813688  77.125678            
-1.0807098  75.80729            
-1.0800508  65.919383            
-1.0793918  71.852127            
-1.0787328  72.511321            
-1.0780738  49.439537            
-1.0774148  54.713088            
-1.0767558  47.461955            
-1.0760968  56.690669            
-1.0754378  49.439537            
-1.0747789  41.529211            
-1.0741199  23.071784            
-1.0734609  19.775815            
-1.0728019  9.2287136            
-1.0721429  12.524683            
-1.0714839  8.5695197            
-1.0708249  1.9775815            
-1.0701659  1.9775815            
-1.0695069  0.65919383            
-1.0688479  1.3183877            
-1.0681889  0.65919383            
