Height distribution             
z       ρ           
[V]     [V<sup>-1</sup>]         
-0.59774041  0.035052914            
-0.59722308  0.035052914            
-0.59670575  0.14021166            
-0.59618841  0            
-0.59567108  0            
-0.59515375  0.14021166            
-0.59463642  0.035052914            
-0.59411908  0.14021166            
-0.59360175  0.28042331            
-0.59308442  0.14021166            
-0.59256709  0.21031748            
-0.59204975  0.21031748            
-0.59153242  0.56084662            
-0.59101509  0.31547623            
-0.59049776  0.56084662            
-0.58998042  0.49074079            
-0.58946309  0.56084662            
-0.58894576  0.56084662            
-0.58842843  0.63095245            
-0.58791109  0.63095245            
-0.58739376  0.98148159            
-0.58687643  1.1567462            
-0.5863591  1.3670636            
-0.58584177  1.1567462            
-0.58532443  1.9279103            
-0.5848071  1.9980161            
-0.58428977  2.2433865            
-0.58377244  1.9980161            
-0.5832551  2.4186511            
-0.58273777  3.1898152            
-0.58222044  3.7506618            
-0.58170311  3.9259264            
-0.58118577  5.3280429            
-0.58066844  5.4332017            
-0.58015111  6.8703711            
-0.57963378  8.0972231            
-0.57911644  10.375663            
-0.57859911  12.373679            
-0.57808178  13.144843            
-0.57756445  15.28307            
-0.57704711  18.578044            
-0.57652978  21.382277            
-0.57601245  22.784394            
-0.57549512  25.203045            
-0.57497778  28.322754            
-0.57446045  32.423945            
-0.57394312  36.419978            
-0.57342579  36.735454            
-0.57290845  40.380957            
-0.57239112  44.27183            
-0.57187379  46.830693            
-0.57135646  47.88228            
-0.57083912  51.282413            
-0.57032179  54.752652            
-0.56980446  56.820773            
-0.56928713  58.46826            
-0.56876979  58.748684            
-0.56825246  61.167335            
-0.56773513  60.185853            
-0.5672178  62.639557            
-0.56670046  61.342599            
-0.56618313  62.744716            
-0.5656658  58.573419            
-0.56514847  57.802255            
-0.56463113  56.400138            
-0.5641138  55.839292            
-0.56359647  53.806223            
-0.56307914  48.548286            
-0.5625618  46.339952            
-0.56204447  43.781089            
-0.56152714  41.50265            
-0.56100981  38.242729            
-0.56049247  36.490083            
-0.55997514  32.423945            
-0.55945781  32.213628            
-0.55894048  27.656749            
-0.55842314  23.485452            
-0.55790581  22.363759            
-0.55738848  20.155426            
-0.55687115  16.580028            
-0.55635381  15.28307            
-0.55583648  14.862436            
-0.55531915  12.864419            
-0.55480182  11.146827            
-0.55428448  9.4292338            
-0.55376715  8.2023819            
-0.55324982  6.5548949            
-0.55273249  6.5899478            
-0.55221515  4.9775138            
-0.55169782  5.0476196            
-0.55118049  4.1362438            
-0.55066316  3.5403443            
-0.55014583  3.5052914            
-0.54962849  3.2949739            
-0.54911116  1.9629632            
-0.54859383  1.8227515            
-0.5480765  1.3670636            
-0.54755916  1.612434            
-0.54704183  1.2969578            
-0.5465245  0.91137576            
-0.54600717  0.77116411            
-0.54548983  0.73611119            
-0.5449725  0.66600536            
-0.54445517  0.42063497            
-0.54393784  0.35052914            
-0.5434205  0.31547623            
-0.54290317  0.21031748            
-0.54238584  0.070105828            
-0.54186851  0.10515874            
-0.54135117  0.035052914            
-0.54083384  0.10515874            
-0.54031651  0.17526457            
-0.53979918  0.10515874            
-0.53928184  0            
-0.53876451  0.070105828            
-0.53824718  0.035052914            
-0.53772985  0            
-0.53721251  0            
-0.53669518  0            
-0.53617785  0.035052914            
-0.53566052  0.035052914            
-0.53514318  0            
-0.53462585  0            
-0.53410852  0            
-0.53359119  0            
-0.53307385  0.035052914            
-0.53255652  0            
-0.53203919  0            
-0.53152186  0            
-0.53100452  0            
-0.53048719  0            
-0.52996986  0            
-0.52945253  0.035052914            
