Height distribution             
z       ρ           
[V]     [V<sup>-1</sup>]         
0.26875854  0.14773317            
0.26919942  0            
0.26964031  0.073866587            
0.2700812  0.14773317            
0.27052209  0            
0.27096298  0            
0.27140387  0.29546635            
0.27184475  0            
0.27228564  0            
0.27272653  0.36933294            
0.27316742  0.22159976            
0.27360831  0.22159976            
0.2740492  0.5909327            
0.27449009  0.29546635            
0.27493097  0.81253246            
0.27537186  0.73866587            
0.27581275  0.73866587            
0.27625364  1.4773317            
0.27669453  1.6250649            
0.27713542  1.3295986            
0.2775763  2.511464            
0.27801719  2.4375974            
0.27845808  3.6933294            
0.27889897  3.9887957            
0.27933986  5.1706611            
0.27978075  4.9490613            
0.28022164  5.1706611            
0.28066252  5.539994            
0.28110341  7.8298582            
0.2815443  9.0117236            
0.28198519  8.7901239            
0.28242608  11.153855            
0.28286697  13.222119            
0.28330785  13.517585            
0.28374874  13.813052            
0.28418963  16.619982            
0.28463052  17.210915            
0.28507141  21.273577            
0.2855123  24.745307            
0.28595318  26.296505            
0.28639407  27.552237            
0.28683496  26.961304            
0.28727585  30.285301            
0.28771674  36.342361            
0.28815763  36.268494            
0.28859852  38.853825            
0.2890394  39.297024            
0.28948029  43.28582            
0.28992118  44.689285            
0.29036207  43.950619            
0.29080296  52.075944            
0.29124385  53.848742            
0.29168473  51.928211            
0.29212562  50.820212            
0.29256651  57.542071            
0.2930074  59.167136            
0.29344829  58.133004            
0.29388918  59.31487            
0.29433007  60.570601            
0.29477095  60.349002            
0.29521184  55.39994            
0.29565273  61.309267            
0.29609362  54.956741            
0.29653451  56.803406            
0.2969754  56.877272            
0.29741628  56.360206            
0.29785717  50.598612            
0.29829806  50.229279            
0.29873895  44.024486            
0.29917984  45.723417            
0.29962073  46.018884            
0.30006162  42.030088            
0.3005025  38.410625            
0.30094339  38.484492            
0.30138428  33.904764            
0.30182517  34.938896            
0.30226606  33.683164            
0.30270695  29.398902            
0.30314783  31.1717            
0.30358872  27.847703            
0.30402961  24.89304            
0.3044705  22.529309            
0.30491139  21.051977            
0.30535228  21.199711            
0.30579317  17.580248            
0.30623405  15.955183            
0.30667494  15.068784            
0.30711583  14.182385            
0.30755672  11.966387            
0.30799761  9.8981227            
0.3084385  9.3810566            
0.30887938  7.8298582            
0.30932027  6.1309267            
0.30976116  4.3581286            
0.31020205  4.2103955            
0.31064294  4.2842621            
0.31108383  3.5455962            
0.31152471  2.511464            
0.3119656  1.8466647            
0.31240649  1.1079988            
0.31284738  0.88639905            
0.31328827  1.1079988            
0.31372916  0.29546635            
0.31417005  0.14773317            
0.31461093  0.14773317            
0.31505182  0.14773317            
0.31549271  0.29546635            
0.3159336  0            
0.31637449  0.14773317            
